,Race,Execution Method,State,Sex,Year,Month,Day,Crimes Committed
955,3,1,5,1,1884,7,11,1
956,2,1,5,1,1884,8,1,1
957,2,1,5,1,1884,9,29,2
958,2,1,5,1,1884,11,26,1
959,2,1,5,1,1884,11,28,1
960,1,1,5,1,1885,1,30,1
961,2,1,5,1,1885,2,12,1
962,2,1,5,1,1885,2,12,1
963,1,1,5,1,1885,4,17,1
964,1,1,5,1,1885,4,24,10
965,2,1,5,1,1885,5,8,1
966,2,1,5,1,1885,5,22,1
967,3,1,5,1,1885,6,26,1
968,3,1,5,1,1885,6,26,1
969,2,1,5,1,1885,6,26,1
970,2,1,5,1,1885,7,17,1
971,2,1,5,1,1885,8,26,1
973,2,1,5,1,1886,4,23,1
974,1,1,5,1,1886,4,23,1
975,1,1,5,1,1886,4,30,1
976,1,1,5,1,1886,4,30,1
978,3,1,5,1,1886,7,23,1
979,1,1,5,1,1886,7,23,1
980,3,1,5,1,1886,8,6,1
981,1,1,5,1,1887,1,14,1
982,2,1,5,1,1887,1,14,1
983,1,1,5,1,1887,1,14,1
984,1,1,5,1,1887,1,14,1
985,2,1,5,1,1887,1,21,1
986,2,1,5,1,1887,3,25,2
987,1,1,5,1,1887,4,8,1
988,3,1,5,1,1887,10,7,10
989,3,1,5,1,1887,10,7,1
990,2,1,5,1,1887,10,21,10
992,3,1,5,1,1888,4,27,1
993,2,1,5,1,1888,4,27,1
994,2,1,5,1,1888,4,27,1
995,2,1,5,1,1888,7,6,1
996,2,1,5,1,1888,10,26,1
997,3,1,5,1,1889,1,25,1
998,2,1,5,1,1889,3,15,1
999,2,1,5,1,1889,3,15,1
1000,2,1,5,1,1889,3,15,1
1001,2,1,5,1,1889,4,19,1
1002,2,1,5,1,1889,4,19,1
1003,3,1,5,1,1889,8,30,1
1004,2,1,5,1,1889,8,30,1
1005,3,1,5,1,1890,1,16,1
1006,3,1,5,1,1890,1,16,10
1007,3,1,5,1,1890,1,16,10
1008,3,1,5,1,1890,1,16,1
1009,3,1,5,1,1890,1,16,1
1010,3,1,5,1,1890,1,16,1
1012,1,1,5,1,1890,7,9,1
1013,1,1,5,1,1891,6,30,1
1014,2,1,5,1,1891,7,15,1
1015,2,1,5,1,1891,7,31,10
1016,1,1,5,1,1892,4,27,1
1017,2,1,5,1,1892,5,6,1
1018,2,1,5,1,1892,5,6,1
1019,1,1,5,1,1892,5,27,1
1020,1,1,5,1,1892,6,28,1
1021,2,1,5,1,1892,6,28,1
1022,1,1,5,1,1892,12,30,1
1023,2,1,5,1,1893,1,31,1
1024,2,1,5,1,1893,4,27,1
1025,1,1,5,1,1893,11,10,1
1026,1,1,5,1,1894,4,6,10
1027,1,1,5,1,1894,4,6,10
1028,1,1,5,1,1894,4,6,10
1029,1,1,5,1,1894,4,27,1
1030,2,1,5,1,1894,8,24,1
1031,1,1,5,1,1894,9,24,1
1032,1,1,5,1,1894,11,2,10
1034,2,1,5,1,1895,6,21,1
1035,1,1,5,1,1895,11,8,1
1036,2,1,5,1,1895,11,15,1
1037,1,1,5,1,1895,12,6,1
1038,3,1,5,1,1896,1,24,1
1039,2,1,5,1,1896,2,28,1
1040,3,1,5,1,1896,3,17,1
1041,2,1,5,1,1896,4,24,1
1042,3,1,5,1,1896,4,30,1
1043,1,1,5,1,1896,4,30,10
1044,1,1,5,1,1896,4,30,10
1045,2,1,5,1,1896,5,22,1
1046,3,1,5,1,1896,7,1,1
1047,3,1,5,1,1896,7,1,1
1048,2,1,5,1,1896,7,1,1
1049,3,1,5,1,1896,7,1,1
1050,3,1,5,1,1896,7,1,1
1052,1,1,5,1,1896,7,30,10
1053,1,1,5,1,1896,9,11,1
1054,2,1,5,1,1897,2,25,1
1055,2,1,5,1,1897,2,25,2
1057,2,1,5,1,1898,7,7,1
1058,1,1,5,1,1898,9,16,1
1059,1,1,5,1,1898,10,14,1
1060,2,1,5,1,1898,12,2,10
1061,2,1,5,1,1899,8,4,2
1062,2,1,5,1,1901,1,11,1
1063,2,1,5,1,1901,3,8,1
1064,2,1,5,1,1901,3,8,1
1065,2,1,5,1,1901,3,8,1
1066,2,1,5,1,1901,3,23,2
1067,2,1,5,1,1901,7,26,2
1068,2,1,5,1,1901,12,6,1
1069,2,1,5,1,1901,12,13,1
1070,2,1,5,1,1901,12,13,1
1071,2,1,5,1,1902,2,28,1
1072,2,1,5,1,1902,2,28,10
1073,2,1,5,1,1902,7,25,1
1074,1,1,5,1,1902,7,25,1
1075,1,1,5,1,1902,7,25,1
1076,2,1,5,1,1902,7,25,1
1077,2,1,5,1,1902,7,25,1
1078,2,1,5,1,1902,7,25,1
1081,2,1,5,1,1902,9,26,1
1082,2,1,5,1,1902,11,7,2
1083,2,1,5,1,1902,12,12,11
1084,2,1,5,1,1903,3,20,1
1085,2,1,5,1,1903,3,20,1
1086,1,1,5,1,1903,6,19,1
1087,1,1,5,1,1903,6,19,1
1088,2,1,5,1,1903,8,14,1
1089,2,1,5,1,1903,9,4,1
1090,2,1,5,1,1904,1,28,1
1091,2,1,5,1,1904,4,15,1
1092,2,1,5,1,1904,4,15,1
1093,1,1,5,1,1904,6,9,1
1094,2,1,5,1,1904,6,25,2
1095,2,1,5,1,1904,7,7,1
1096,1,1,5,1,1904,7,9,10
1097,2,1,5,1,1904,10,12,1
1098,1,1,5,1,1904,11,25,1
1099,2,1,5,1,1904,12,2,1
1101,2,1,5,1,1905,2,7,1
1102,2,1,5,1,1905,3,10,10
1103,2,1,5,1,1905,4,6,1
1104,1,1,5,1,1906,4,4,1
1105,2,1,5,1,1906,7,20,1
1106,2,1,5,1,1909,1,22,1
1109,2,1,5,1,1910,1,19,1
1110,2,1,5,1,1910,1,19,1
1111,1,1,5,1,1910,3,7,2
1113,1,1,5,1,1910,5,6,1
1114,1,1,5,1,1910,5,26,1
1115,1,1,5,1,1910,8,12,10
1116,2,1,5,1,1910,9,2,2
1117,1,1,5,1,1911,4,21,1
1118,2,1,5,1,1911,4,21,2
1119,2,1,5,1,1911,12,15,1
1120,2,1,5,1,1911,12,15,1
1121,2,1,5,1,1911,12,15,1
1122,2,1,5,1,1912,1,5,2
1123,1,1,5,1,1912,1,26,1
1124,1,1,5,1,1912,1,26,1
1125,2,1,5,1,1912,1,26,2
1126,1,1,5,1,1912,6,7,1
1127,2,1,5,1,1912,6,21,1
1128,2,1,5,1,1912,7,5,1
1129,2,1,5,1,1912,7,5,1
1130,2,1,5,1,1912,9,27,1
1131,2,1,5,1,1912,9,27,1
1132,1,1,5,1,1912,11,1,1
1133,1,1,5,1,1913,6,2,1
1134,2,1,5,1,1913,7,14,1
1135,2,1,5,1,1913,7,28,10
1136,1,1,5,1,1913,8,11,11
1137,2,2,5,1,1913,9,5,2
1138,1,1,5,1,1913,9,11,1
1139,2,2,5,1,1913,12,12,1
1140,2,1,5,1,1914,3,14,1
1141,2,2,5,1,1914,3,28,1
1142,1,1,5,1,1914,7,15,1
1143,2,2,5,1,1914,12,8,1
1144,1,2,5,1,1914,12,18,1
1145,2,2,5,1,1915,3,19,1
1146,2,2,5,1,1915,4,2,1
1148,1,2,5,1,1915,7,28,1
1149,2,2,5,1,1917,3,13,10
1150,2,2,5,1,1917,3,31,1
1151,2,2,5,1,1917,6,22,1
1152,2,2,5,1,1917,6,22,1
1153,2,2,5,1,1918,7,26,1
1154,1,2,5,1,1918,8,23,1
1155,3,2,5,1,1920,8,14,10
1156,2,2,5,1,1920,11,19,1
1157,2,2,5,1,1921,4,29,1
1158,2,2,5,1,1921,6,17,1
1159,1,2,5,1,1921,10,14,1
1160,2,2,5,1,1921,12,30,1
1161,2,2,5,1,1922,3,10,1
1162,1,2,5,1,1923,2,2,1
1163,1,2,5,1,1923,2,2,1
1164,1,2,5,1,1923,2,2,1
1165,1,2,5,1,1923,2,2,1
1166,1,2,5,1,1923,7,27,1
1168,1,2,5,1,1924,4,18,1
1169,2,2,5,1,1924,6,27,11
1170,2,2,5,1,1924,6,27,11
1171,2,2,5,1,1925,6,26,1
1172,2,2,5,1,1925,6,26,1
1173,1,2,5,1,1925,11,13,10
1174,1,2,5,1,1926,1,8,10
1175,2,2,5,1,1926,1,8,1
1176,2,2,5,1,1926,2,5,10
1177,2,2,5,1,1926,2,5,10
1178,2,2,5,1,1926,2,12,1
1179,2,2,5,1,1926,2,12,1
1180,2,2,5,1,1926,2,12,1
1181,2,2,5,1,1926,2,12,1
1183,2,2,5,1,1926,6,9,1
1184,2,2,5,1,1927,6,24,1
1185,2,2,5,1,1927,9,2,1
1186,2,2,5,1,1927,9,2,1
1187,2,2,5,1,1928,3,30,1
1188,2,2,5,1,1928,3,30,1
1189,2,2,5,1,1928,7,10,1
1190,2,2,5,1,1928,9,10,10
1191,2,2,5,1,1930,1,24,1
1192,2,2,5,1,1930,3,21,10
1193,2,2,5,1,1930,3,21,10
1194,2,2,5,1,1930,6,20,10
1195,2,2,5,1,1930,7,25,10
1196,1,2,5,1,1930,8,15,1
1197,2,2,5,1,1930,11,14,10
1198,2,2,5,1,1930,11,14,10
1199,2,2,5,1,1930,11,14,10
1200,2,2,5,1,1930,11,14,10
1201,2,2,5,1,1931,7,31,1
1202,2,2,5,1,1932,7,8,1
1203,2,2,5,1,1932,11,25,2
1204,2,2,5,1,1933,6,30,2
1205,2,2,5,1,1933,7,14,10
1206,2,2,5,1,1933,12,8,1
1207,2,2,5,1,1933,12,8,1
1208,2,2,5,1,1934,2,9,1
1209,2,2,5,1,1934,5,11,10
1210,2,2,5,1,1934,11,2,10
1211,1,2,5,1,1935,2,23,1
1212,1,2,5,1,1935,3,1,10
1213,1,2,5,1,1935,3,8,1
1214,2,2,5,1,1935,8,23,1
1215,1,2,5,1,1935,9,28,10
1216,1,2,5,1,1935,9,28,10
1217,1,2,5,1,1935,11,11,10
1218,2,2,5,1,1935,12,13,1
1219,2,2,5,1,1935,12,13,1
1220,1,2,5,1,1936,10,23,10
1221,1,2,5,1,1936,11,6,1
1222,2,2,5,1,1936,12,11,10
1223,2,2,5,1,1936,12,11,10
1224,2,2,5,1,1936,12,11,10
1225,2,2,5,1,1937,4,23,1
1226,2,2,5,1,1937,5,14,10
1227,1,2,5,1,1937,9,3,1
1228,2,2,5,1,1937,9,24,1
1229,2,2,5,1,1937,10,15,2
1230,2,2,5,1,1938,2,4,1
1231,2,2,5,1,1938,2,25,1
1232,2,2,5,1,1938,3,11,10
1233,1,2,5,1,1938,3,18,10
1234,1,2,5,1,1938,3,18,1
1235,2,2,5,1,1938,6,24,2
1236,2,2,5,1,1938,6,24,2
1237,1,2,5,1,1939,3,10,10
1238,1,2,5,1,1939,5,19,10
1239,2,2,5,1,1939,5,19,2
1240,2,2,5,1,1939,6,30,1
1241,2,2,5,1,1939,6,30,2
1242,2,2,5,1,1939,6,30,2
1243,2,2,5,1,1939,8,18,11
1244,2,2,5,1,1940,1,19,10
1245,2,2,5,1,1940,4,12,1
1246,2,2,5,1,1940,11,15,1
1247,2,2,5,1,1940,12,13,1
1248,2,2,5,1,1941,1,24,1
1249,2,2,5,1,1941,5,15,1
1250,2,2,5,1,1941,6,6,1
1251,2,2,5,1,1941,6,20,2
1252,2,2,5,1,1941,10,11,1
1253,2,2,5,1,1942,1,23,1
1254,1,2,5,1,1942,6,5,10
1255,2,2,5,1,1942,7,31,1
1256,2,2,5,1,1942,11,20,2
1257,2,2,5,1,1942,11,20,1
1258,2,2,5,1,1943,3,19,1
1259,2,2,5,1,1943,8,6,10
1260,2,2,5,1,1944,6,2,1
1261,2,2,5,1,1944,7,7,1
1262,1,2,5,1,1944,7,14,1
1263,2,2,5,1,1944,12,1,1
1264,2,2,5,1,1945,3,30,1
1265,2,2,5,1,1945,5,25,1
1266,1,2,5,1,1946,1,4,10
1267,2,2,5,1,1946,4,12,1
1268,1,2,5,1,1946,11,22,1
1270,2,2,5,1,1947,1,10,2
1271,2,2,5,1,1947,1,17,2
1272,2,2,5,1,1947,1,24,1
1273,1,2,5,1,1947,5,16,1
1274,2,2,5,1,1947,8,8,11
1275,2,2,5,1,1947,8,8,10
1276,1,2,5,1,1948,2,13,1
1277,2,2,5,1,1948,7,2,2
1278,2,2,5,1,1949,7,17,2
1279,1,2,5,1,1949,7,22,1
1280,2,2,5,1,1949,12,9,1
1281,2,2,5,1,1949,12,23,2
1282,1,2,5,1,1950,3,10,1
1283,1,2,5,1,1950,3,17,2
1284,1,2,5,1,1950,4,24,1
1285,2,2,5,1,1951,2,23,1
1286,2,2,5,1,1951,2,23,1
1287,2,2,5,1,1951,7,27,1
1288,2,2,5,1,1951,11,23,10
1289,2,2,5,1,1951,11,23,1
1290,2,2,5,1,1952,6,6,2
1291,2,2,5,1,1952,8,1,1
1292,3,2,5,1,1954,5,7,1
1293,2,2,5,1,1956,9,21,2
1294,2,2,5,1,1959,7,24,1
1295,2,2,5,1,1959,9,25,1
1296,2,2,5,1,1959,10,2,1
1297,2,2,5,1,1959,10,2,1
1298,2,2,5,1,1959,10,23,1
1299,2,2,5,1,1959,10,23,1
1301,2,2,5,1,1960,5,13,10
1302,2,2,5,1,1960,5,20,10
1303,2,2,5,1,1960,5,20,10
1304,1,2,5,1,1960,9,16,1
1305,1,2,5,1,1960,9,16,1
1306,2,2,5,1,1960,10,28,10
1307,2,2,5,1,1960,10,28,10
1308,1,2,5,1,1964,1,24,2
1311,3,4,6,1,1778,4,11,6
1312,3,4,6,1,1778,4,11,6
1313,3,4,6,1,1778,4,11,6
1314,3,4,6,1,1778,4,11,6
1315,5,4,6,1,1795,1,10,1
1317,3,4,6,1,1824,2,6,19
1318,3,4,6,1,1824,3,25,1
1319,3,4,6,1,1824,3,25,1
1320,3,4,6,1,1824,3,25,1
1321,3,4,6,1,1824,3,25,1
1322,3,4,6,1,1824,3,25,1
1323,3,4,6,1,1824,3,25,1
1324,3,4,6,1,1824,3,25,1
1326,3,4,6,1,1831,4,26,43
1327,5,4,6,1,1831,5,28,43
1328,5,4,6,1,1831,5,28,43
1329,5,4,6,1,1840,4,7,1
1330,5,4,6,1,1841,4,7,10
1331,5,4,6,1,1841,4,7,10
1332,5,4,6,1,1841,4,7,10
1334,5,4,6,1,1842,7,27,1
1335,3,4,6,1,1845,7,13,1
1336,5,4,6,1,1847,8,16,1
1340,1,1,6,1,1851,5,29,1
1343,1,1,6,1,1851,8,9,10
1344,1,1,6,1,1851,8,22,15
1346,1,1,6,1,1851,11,28,5
1347,1,1,6,1,1851,11,28,5
1348,1,1,6,1,1851,12,18,1
1349,5,1,6,1,1851,12,18,1
1350,3,4,6,1,1851,12,27,1
1351,3,4,6,1,1852,1,10,1
1352,3,1,6,1,1852,1,16,1
1353,1,1,6,1,1852,4,24,1
1354,1,1,6,1,1852,7,13,43
1355,1,1,6,1,1852,7,16,43
1356,1,1,6,1,1852,7,31,1
1357,3,1,6,1,1852,8,20,1
1358,1,1,6,1,1852,9,18,43
1360,5,1,6,1,1852,12,10,1
1361,1,1,6,1,1853,4,29,1
1362,1,1,6,1,1853,4,29,1
1363,1,1,6,1,1853,4,29,1
1364,5,1,6,1,1853,6,3,1
1365,3,1,6,1,1853,9,16,10
1366,5,1,6,1,1854,2,13,1
1367,1,1,6,1,1854,3,31,1
1368,1,1,6,1,1854,7,28,1
1369,1,1,6,1,1854,11,3,1
1370,1,1,6,1,1854,11,3,1
1371,1,1,6,1,1854,11,24,1
1372,1,1,6,1,1854,11,25,1
1374,5,1,6,1,1855,1,12,1
1375,1,1,6,1,1855,10,26,1
1376,1,1,6,1,1855,10,26,1
1377,1,1,6,1,1855,11,9,1
1378,3,1,6,1,1855,12,21,1
1380,1,1,6,1,1856,4,18,1
1381,1,1,6,1,1856,4,25,1
1382,1,1,6,1,1856,6,6,1
1383,1,1,6,1,1856,6,27,1
1384,1,1,6,1,1856,6,27,1
1385,1,1,6,1,1856,9,26,1
1386,1,1,6,1,1856,11,6,1
1387,1,1,6,1,1857,7,15,1
1388,2,1,6,1,1857,9,18,1
1392,5,1,6,1,1858,2,12,10
1393,1,1,6,1,1858,2,26,1
1394,4,1,6,1,1858,4,16,10
1395,4,1,6,1,1858,4,16,10
1396,4,1,6,1,1858,4,16,10
1397,1,1,6,1,1858,8,6,1
1398,1,1,6,1,1858,12,10,1
1399,5,1,6,1,1858,12,24,1
1400,1,1,6,1,1859,1,21,1
1401,1,1,6,1,1859,6,9,1
1402,1,1,6,1,1859,10,28,1
1403,1,1,6,1,1859,10,28,1
1404,1,1,6,1,1860,2,17,1
1405,1,1,6,1,1860,2,17,1
1406,1,1,6,1,1860,3,9,1
1407,1,1,6,1,1860,9,30,1
1409,3,1,6,1,1861,5,1,1
1410,2,1,6,1,1861,5,24,1
1411,5,1,6,1,1861,8,30,10
1413,1,1,6,1,1862,5,9,1
1415,1,1,6,1,1863,5,22,1
1421,1,1,6,1,1863,8,7,1
1422,5,1,6,1,1864,12,2,10
1424,1,1,6,1,1865,3,18,1
1425,1,1,6,1,1865,6,23,1
1426,1,1,6,1,1865,12,12,10
1427,1,1,6,1,1866,1,22,1
1428,1,1,6,1,1866,3,23,1
1429,1,1,6,1,1866,4,28,1
1430,4,1,6,1,1866,7,6,1
1431,1,1,6,1,1866,8,31,1
1432,1,1,6,1,1866,9,3,1
1435,1,1,6,1,1866,12,14,1
1436,3,1,6,1,1867,5,10,1
1437,3,1,6,1,1867,8,16,1
1438,1,1,6,1,1868,5,8,1
1440,1,1,6,1,1870,9,6,1
1441,5,1,6,1,1873,1,31,1
1442,1,1,6,1,1873,4,18,1
1443,1,1,6,1,1873,4,25,1
1444,1,1,6,1,1873,5,14,10
1445,1,1,6,1,1873,5,15,10
1446,1,1,6,1,1873,7,25,1
1449,1,1,6,1,1874,1,23,1
1450,3,1,6,1,1874,8,29,1
1451,1,1,6,1,1874,8,29,1
1452,5,1,6,1,1875,3,19,1
1453,1,1,6,1,1875,4,2,1
1454,1,1,6,1,1876,11,24,1
1455,1,1,6,1,1877,3,30,1
1456,4,1,6,1,1877,5,4,1
1457,3,1,6,1,1877,5,31,1
1458,3,1,6,1,1877,11,30,1
1459,1,1,6,1,1879,11,12,1
1460,1,1,6,1,1878,8,16,1
1462,3,1,6,1,1878,12,27,1
1463,4,1,6,1,1879,3,14,1
1464,1,1,6,1,1879,5,29,1
1465,1,1,6,1,1879,5,29,1
1466,3,1,6,1,1879,10,2,1
1468,4,1,6,1,1880,1,30,1
1469,1,1,6,1,1880,3,5,1
1470,1,1,6,1,1881,10,14,1
1471,3,1,6,1,1882,3,10,1
1472,3,1,6,1,1882,3,10,1
1473,4,1,6,1,1882,12,8,1
1474,1,1,6,1,1883,11,30,10
1475,4,1,6,1,1883,12,15,1
1476,1,1,6,1,1884,1,11,1
1477,1,1,6,1,1884,1,12,1
1478,1,1,6,1,1884,1,23,1
1479,1,1,6,1,1884,2,1,10
1480,1,1,6,1,1884,3,28,1
1481,5,1,6,1,1884,3,28,1
1482,1,1,6,1,1884,5,23,13
1484,1,1,6,1,1884,10,24,1
1485,5,1,6,1,1884,12,5,1
1486,5,1,6,1,1884,12,5,1
1487,1,1,6,1,1885,1,16,1
1488,5,1,6,1,1885,3,20,1
1489,2,1,6,1,1885,3,20,1
1490,5,1,6,1,1885,3,20,1
1491,4,1,6,1,1885,10,30,1
1492,1,1,6,1,1885,11,27,1
1493,1,1,6,1,1886,6,14,1
1495,1,1,6,1,1886,11,12,1
1496,4,1,6,1,1886,11,19,1
1497,1,1,6,1,1887,5,6,1
1498,1,1,6,1,1887,9,23,1
1499,4,1,6,1,1887,9,30,1
1500,1,1,6,1,1887,11,25,1
1501,5,1,6,1,1887,12,2,1
1502,1,1,6,1,1887,12,16,1
1503,1,1,6,1,1888,1,6,1
1504,1,1,6,1,1888,8,31,1
1505,1,1,6,1,1888,9,14,1
1506,1,1,6,1,1888,11,30,1
1507,1,1,6,1,1889,10,16,1
1508,1,1,6,1,1889,10,16,1
1515,1,1,6,1,1891,1,19,1
1517,3,1,6,1,1893,3,3,1
1518,1,1,6,1,1893,9,22,1
1519,1,1,6,1,1893,10,27,1
1520,4,1,6,1,1894,2,2,1
1521,1,1,6,1,1894,4,21,1
1522,1,1,6,1,1895,6,7,10
1523,1,1,6,1,1895,6,7,1
1524,5,1,6,1,1895,6,7,10
1525,1,1,6,1,1895,7,26,10
1526,1,1,6,1,1895,8,9,10
1527,1,1,6,1,1895,10,18,1
1528,1,1,6,1,1895,10,18,1
1530,4,1,6,1,1895,12,13,1
1531,1,1,6,1,1896,2,21,10
1532,1,1,6,1,1896,6,12,1
1533,4,1,6,1,1896,6,19,10
1534,1,1,6,1,1896,7,17,1
1535,1,1,6,1,1896,9,4,1
1537,4,1,6,1,1897,2,17,1
1539,5,1,6,1,1897,5,21,1
1540,2,1,6,1,1897,8,13,1
1541,1,1,6,1,1897,12,10,1
1542,1,1,6,1,1898,1,7,11
1543,4,1,6,1,1898,3,11,1
1544,1,1,6,1,1898,4,6,1
1545,1,1,6,1,1898,4,8,1
1546,1,1,6,1,1898,5,12,1
1547,2,1,6,1,1898,5,27,1
1548,1,1,6,1,1898,6,16,1
1549,1,1,6,1,1898,10,14,1
1550,1,1,6,1,1898,10,21,1
1551,5,1,6,1,1899,4,15,1
1552,1,1,6,1,1899,4,21,1
1553,1,1,6,1,1899,12,8,1
1554,4,1,6,1,1900,1,5,10
1555,3,1,6,1,1900,4,23,1
1556,1,1,6,1,1900,6,29,1
1557,1,1,6,1,1900,11,16,1
1558,1,1,6,1,1900,11,19,1
1559,1,1,6,1,1901,5,10,1
1560,1,1,6,1,1902,2,21,1
1561,1,1,6,1,1902,6,13,11
1562,4,1,6,1,1902,8,1,1
1563,1,1,6,1,1902,9,26,1
1564,5,1,6,1,1903,2,13,1
1565,5,1,6,1,1903,2,13,1
1566,1,1,6,1,1903,7,14,1
1567,5,1,6,1,1903,12,11,1
1569,1,1,6,1,1904,2,6,1
1570,1,1,6,1,1904,2,26,23
1571,5,1,6,1,1904,6,10,1
1572,4,1,6,1,1904,6,10,1
1573,1,1,6,1,1904,7,15,1
1574,4,1,6,1,1904,7,22,1
1575,3,1,6,1,1904,10,7,10
1576,4,1,6,1,1905,1,6,1
1577,1,1,6,1,1905,1,6,1
1578,4,1,6,1,1905,5,19,1
1580,1,1,6,1,1905,7,14,1
1582,1,1,6,1,1905,10,6,1
1583,1,1,6,1,1905,10,27,1
1584,1,1,6,1,1905,12,1,1
1585,1,1,6,1,1905,12,8,1
1586,1,1,6,1,1906,4,6,1
1587,2,1,6,1,1906,4,10,1
1588,1,1,6,1,1906,8,9,1
1589,1,1,6,1,1906,9,7,10
1590,1,1,6,1,1906,9,27,1
1591,1,1,6,1,1907,3,29,1
1592,3,1,6,1,1907,6,14,1
1593,1,1,6,1,1907,11,7,1
1594,1,1,6,1,1907,12,6,1
1595,1,1,6,1,1908,7,31,10
1596,1,1,6,1,1908,7,31,10
1597,5,1,6,1,1908,8,28,1
1598,1,1,6,1,1908,9,11,1
1599,1,1,6,1,1909,1,8,1
1601,1,1,6,1,1909,4,30,1
1603,3,1,6,1,1910,10,28,1
1604,1,1,6,1,1911,2,8,1
1605,5,1,6,1,1911,6,16,10
1606,1,1,6,1,1911,8,4,1
1607,1,1,6,1,1912,1,13,1
1608,1,1,6,1,1912,11,22,1
1609,3,1,6,1,1912,11,29,1
1610,4,1,6,1,1912,12,6,1
1611,2,1,6,1,1912,12,6,1
1613,1,1,6,1,1913,3,14,1
1614,1,1,6,1,1913,7,11,1
1615,1,1,6,1,1913,7,11,40
1616,1,1,6,1,1914,4,3,10
1617,1,1,6,1,1914,4,10,1
1618,4,1,6,1,1914,4,17,1
1619,1,1,6,1,1915,1,22,1
1620,1,1,6,1,1915,3,15,10
1621,1,1,6,1,1915,3,15,10
1622,1,1,6,1,1915,8,27,1
1623,1,1,6,1,1915,9,10,11
1624,2,1,6,1,1915,10,8,1
1625,1,1,6,1,1915,11,5,10
1626,1,1,6,1,1915,11,5,10
1627,1,1,6,1,1916,1,7,1
1628,5,1,6,1,1916,1,21,1
1629,4,1,6,1,1916,2,18,1
1630,1,1,6,1,1916,3,3,23
1631,1,1,6,1,1916,3,3,23
1632,1,1,6,1,1916,7,21,1
1633,1,1,6,1,1916,9,1,1
1634,1,1,6,1,1917,2,9,1
1635,2,1,6,1,1917,10,5,23
1636,1,1,6,1,1918,7,12,1
1637,2,1,6,1,1918,8,9,1
1638,5,1,6,1,1918,11,29,1
1639,5,1,6,1,1919,2,28,1
1640,2,1,6,1,1919,5,2,1
1641,1,1,6,1,1919,5,23,1
1642,1,1,6,1,1919,6,20,23
1643,3,1,6,1,1919,6,20,23
1644,4,1,6,1,1919,7,11,1
1645,4,1,6,1,1919,7,18,1
1646,5,1,6,1,1919,9,19,1
1647,1,1,6,1,1919,10,17,1
1648,1,1,6,1,1920,1,2,1
1649,4,1,6,1,1920,8,27,1
1650,2,1,6,1,1920,9,24,1
1652,4,1,6,1,1920,12,3,1
1653,4,1,6,1,1920,12,17,1
1654,1,1,6,1,1921,2,4,1
1655,1,1,6,1,1921,2,18,10
1656,1,1,6,1,1921,6,3,1
1657,2,1,6,1,1921,10,21,1
1659,5,1,6,1,1922,5,26,1
1660,5,1,6,1,1922,9,22,1
1661,5,1,6,1,1922,10,6,10
1662,4,1,6,1,1922,11,24,1
1663,4,1,6,1,1923,1,26,1
1664,1,1,6,1,1923,2,23,1
1665,5,1,6,1,1923,3,2,1
1666,6,1,6,1,1923,4,13,1
1667,5,1,6,1,1923,5,4,1
1668,1,1,6,1,1923,6,22,1
1669,1,1,6,1,1923,6,29,1
1670,4,1,6,1,1923,8,3,1
1671,1,1,6,1,1924,1,4,1
1672,5,1,6,1,1924,3,7,1
1673,1,1,6,1,1924,4,11,1
1674,1,1,6,1,1924,4,21,1
1675,1,1,6,1,1924,4,21,1
1676,5,1,6,1,1924,5,9,1
1677,1,1,6,1,1924,8,15,1
1678,1,1,6,1,1924,8,22,1
1679,2,1,6,1,1924,12,12,10
1680,2,1,6,1,1924,12,19,10
1681,1,1,6,1,1925,1,9,1
1682,1,1,6,1,1925,1,16,10
1683,1,1,6,1,1925,1,16,10
1684,1,1,6,1,1925,1,16,10
1685,5,1,6,1,1925,2,13,1
1686,1,1,6,1,1925,4,24,10
1687,1,1,6,1,1925,5,8,10
1688,1,1,6,1,1925,7,10,1
1689,1,1,6,1,1925,7,10,1
1690,1,1,6,1,1925,7,10,1
1691,1,1,6,1,1925,7,24,1
1692,1,1,6,1,1925,7,31,1
1693,1,1,6,1,1925,10,9,1
1694,1,1,6,1,1926,2,13,1
1695,1,1,6,1,1926,6,25,1
1696,2,1,6,1,1926,8,27,1
1697,1,1,6,1,1926,9,10,1
1698,5,1,6,1,1926,10,8,10
1699,5,1,6,1,1926,10,8,10
1700,5,1,6,1,1926,10,15,1
1702,1,1,6,1,1927,1,7,1
1703,2,1,6,1,1927,1,21,1
1704,1,1,6,1,1927,1,28,10
1705,1,1,6,1,1927,2,4,10
1706,1,1,6,1,1927,9,23,1
1707,1,1,6,1,1927,10,7,1
1708,1,1,6,1,1927,10,21,1
1709,1,1,6,1,1928,5,4,1
1710,1,1,6,1,1928,5,11,10
1711,1,1,6,1,1928,8,17,1
1712,1,1,6,1,1928,10,19,24
1713,1,1,6,1,1928,12,7,1
1714,1,1,6,1,1929,1,25,1
1715,1,1,6,1,1929,2,8,1
1716,1,1,6,1,1929,2,15,1
1717,2,1,6,1,1929,3,22,1
1718,1,1,6,1,1929,3,22,1
1719,4,1,6,1,1929,4,5,1
1720,1,1,6,1,1929,8,2,1
1722,1,1,6,1,1929,9,27,1
1723,1,1,6,1,1929,12,13,1
1724,1,1,6,1,1929,12,13,10
1725,1,1,6,1,1929,12,20,1
1726,1,1,6,1,1930,1,3,1
1727,1,1,6,1,1930,1,3,1
